id,Gender,Age,Height,Weight,FAF,BMI,FAF_value,Fitness_level,Gender_v,BMI_Cat,S
"1,415",female,38,1.556028,78,0,32.08470455,0,Intermediate,0,1,2.3
"1,416",male,24,1.653751,91,1 to 2,33.34857123,1.5,Intermediate,1,1,2.3
"1,417",male,23,1.680171,91,1 to 2,32.25960813,1.5,Intermediate,1,1,2.2
"1,418",female,38,1.552648,80,3,33.18516418,2,Advanced,0,1,3.9
"1,419",female,38,1.560215,80,0,32.86405049,0,Intermediate,0,1,2.3
"1,420",male,32,1.672959,90,3,32.15673259,2,Advanced,1,1,3.5
"1,421",male,30,1.680058,90,3,31.88355209,2,Intermediate,1,1,3.3
"1,422",male,22,1.664752,94,0,34.01045446,0,Beginner,1,1,0.9
"1,423",male,22,1.668553,94,0,33.92674181,0,Beginner,1,1,0.9
"1,424",male,40,1.785286,100,4 to 5,31.51047073,3.5,Advanced,1,1,5.5
"1,425",male,37,1.780725,99,4 to 5,31.1544442,3.5,Advanced,1,1,5.2
"1,426",male,23,1.751046,95,4 to 5,31.07660165,3.5,Advanced,1,1,3.8
"1,427",male,23,1.751365,95,4 to 5,31.06675908,3.5,Advanced,1,1,3.8
"1,428",male,22,1.717262,99,4 to 5,33.4281218,3.5,Advanced,1,1,3.7
"1,429",male,22,1.741393,98,3,32.37728951,2,Intermediate,1,1,2.5
"1,430",male,37,1.7921,101,3,31.53725814,2,Advanced,1,1,4
"1,431",male,38,1.785957,99,3,31.10044148,2,Advanced,1,1,4.1
"1,432",female,22,1.609068,84,3,32.36078852,2,Intermediate,0,1,2.3
"1,433",female,23,1.603963,82,3,31.87807475,2,Intermediate,0,1,2.4
"1,434",female,22,1.605495,83,3,32.01742726,2,Intermediate,0,1,2.3
"1,435",female,22,1.607182,82,3,31.88825296,2,Intermediate,0,1,2.3
"1,436",female,23,1.661715,83,0,29.91195831,0,Beginner,0,1,0.8
"1,437",female,23,1.655742,82,0,30.07999794,0,Beginner,0,1,0.8
"1,438",female,39,1.549257,80,3,33.33059395,2,Advanced,0,1,4
"1,439",female,41,1.549748,80,3,33.30947731,2,Advanced,0,1,4.2
"1,440",female,41,1.52906,80,0,34.11466499,0,Intermediate,0,1,2.6
"1,441",female,39,1.517248,80,0,34.68365849,0,Intermediate,0,1,2.4
"1,442",male,26,1.65731,90,0,32.76687374,0,Beginner,1,1,1.3
"1,443",male,27,1.673287,90,1 to 2,32.14412702,1.5,Intermediate,1,1,2.6
"1,444",female,24,1.581527,78,0,31.22049884,0,Beginner,0,1,0.9
"1,445",female,24,1.562724,81,0,32.97796578,0,Beginner,0,1,0.9
"1,446",male,21,1.781251,103,1 to 2,32.44740933,1.5,Intermediate,1,1,2
"1,447",male,22,1.775584,104,1 to 2,32.86260791,1.5,Intermediate,1,1,2.1
"1,448",male,23,1.746645,97,4 to 5,31.75445592,3.5,Advanced,1,1,3.8
"1,449",male,22,1.741353,97,4 to 5,31.9024128,3.5,Advanced,1,1,3.7
"1,450",female,23,1.571812,79,0,31.97498219,0,Beginner,0,1,0.8
"1,451",female,24,1.589027,81,0,31.90211875,0,Beginner,0,1,0.9
"1,452",male,21,1.803245,106,0,32.50187096,0,Beginner,1,1,0.8
"1,453",male,21,1.792646,106,0,32.86650822,0,Beginner,1,1,0.8
"1,454",male,22,1.87199,116,1 to 2,32.99546778,1.5,Intermediate,1,1,2.1
"1,455",male,18,1.859056,111,1 to 2,32.18527683,1.5,Beginner,1,1,1.7
"1,456",female,18,1.692242,90,3,31.43486951,2,Beginner,0,1,1.9
"1,457",female,18,1.683,91,1 to 2,32.10046288,1.5,Beginner,0,1,1.5
"1,458",female,20,1.738397,94,1 to 2,31.0688062,1.5,Beginner,0,1,1.7
"1,459",female,18,1.694969,93,1 to 2,32.20003511,1.5,Beginner,0,1,1.5
"1,460",male,22,1.785718,105,1 to 2,32.94532608,1.5,Intermediate,1,1,2.1
"1,461",male,23,1.7425,105,1 to 2,34.59093265,1.5,Intermediate,1,1,2.2
"1,462",male,22,1.803132,106,1 to 2,32.70385976,1.5,Intermediate,1,1,2.1
"1,463",male,23,1.774644,106,1 to 2,33.64710588,1.5,Intermediate,1,1,2.2
"1,464",male,21,1.782269,105,0,33.04599363,0,Beginner,1,1,0.8
"1,465",male,21,1.780791,103,1 to 2,32.45480566,1.5,Intermediate,1,1,2
"1,466",male,22,1.790151,106,0,33.17710133,0,Beginner,1,1,0.9
"1,467",male,22,1.818641,105,0,31.89672187,0,Beginner,1,1,0.9
"1,468",male,18,1.806827,109,1 to 2,33.33596806,1.5,Beginner,1,1,1.7
"1,469",male,18,1.811189,109,1 to 2,33.1669243,1.5,Beginner,1,1,1.7
"1,470",male,18,1.811738,109,1 to 2,33.17618322,1.5,Beginner,1,1,1.7
"1,471",male,18,1.799779,109,1 to 2,33.63003963,1.5,Beginner,1,1,1.7
"1,472",female,19,1.632605,82,0,30.76462374,0,Beginner,0,1,0.4
"1,473",female,19,1.623377,83,1 to 2,31.43841514,1.5,Beginner,0,1,1.6
"1,474",female,23,1.618686,81,0,31.0217937,0,Beginner,0,1,0.8
"1,475",female,23,1.616085,83,0,31.62001088,0,Beginner,0,1,0.8
"1,476",male,22,1.769328,105,1 to 2,33.54092077,1.5,Intermediate,1,1,2.1
"1,477",male,22,1.807029,106,1 to 2,32.36903694,1.5,Intermediate,1,1,2.1
"1,478",male,21,1.882533,117,1 to 2,33.14639385,1.5,Intermediate,1,1,2
"1,479",male,20,1.879144,113,1 to 2,31.98163631,1.5,Beginner,1,1,1.9
"1,480",male,22,1.931263,118,1 to 2,31.6917438,1.5,Intermediate,1,1,2.1
"1,481",male,21,1.861358,115,1 to 2,33.30720273,1.5,Intermediate,1,1,2
"1,482",female,39,1.567131,80,3,32.57462192,2,Advanced,0,1,4
"1,483",female,38,1.565366,80,3,32.64812118,2,Advanced,0,1,3.9
"1,484",female,38,1.516007,77,0,33.51773589,0,Intermediate,0,1,2.3
"1,485",female,37,1.549812,76,1 to 2,31.67574464,1.5,Intermediate,0,1,3.4
"1,486",male,19,1.714143,97,0,32.86569334,0,Beginner,1,1,0.6
"1,487",male,17,1.723191,97,0,32.78466522,0,Beginner,1,1,0.4
"1,488",female,39,1.562889,77,0,31.38409839,0,Intermediate,0,1,2.4
"1,489",female,37,1.502609,75,0,33.34151733,0,Intermediate,0,1,2.2
"1,490",female,41,1.544937,77,0,32.28295992,0,Intermediate,0,1,2.6
"1,491",female,44,1.592316,77,0,30.3695262,0,Beginner,0,1,-1.6
"1,492",male,18,1.787733,108,1 to 2,33.79836463,1.5,Beginner,1,1,1.7
"1,493",male,18,1.782722,108,1 to 2,33.99653573,1.5,Beginner,1,1,1.7
"1,494",male,18,1.797523,108,1 to 2,33.52320662,1.5,Beginner,1,1,1.7
"1,495",male,18,1.803527,108,1 to 2,33.28026661,1.5,Beginner,1,1,1.7
"1,496",male,29,1.801224,108,1 to 2,33.33618749,1.5,Intermediate,1,1,2.8
"1,497",male,28,1.829239,107,1 to 2,32.00971269,1.5,Intermediate,1,1,2.7
"1,498",female,18,1.692913,90,1 to 2,31.38182841,1.5,Beginner,0,1,1.5
"1,499",female,18,1.668555,86,1 to 2,30.74897112,1.5,Beginner,0,1,1.5
"1,500",male,23,1.652971,93,0,34.15065539,0,Beginner,1,1,1
"1,501",male,24,1.661277,91,0,32.88050148,0,Beginner,1,1,1.1
"1,502",male,29,1.641784,89,0,33.176201,0,Beginner,1,1,1.6
"1,503",male,28,1.673767,90,1 to 2,32.12392056,1.5,Intermediate,1,1,2.7
"1,504",female,18,1.617192,83,1 to 2,31.78277608,1.5,Beginner,0,1,1.5
"1,505",female,18,1.602129,82,1 to 2,32.10694581,1.5,Beginner,0,1,1.5
"1,506",male,21,1.701413,97,1 to 2,33.40836258,1.5,Intermediate,1,1,2
"1,507",male,21,1.709731,95,0,32.50986049,0,Beginner,1,1,0.8
"1,508",male,20,1.698829,99,0,34.15525671,0,Beginner,1,1,0.7
"1,509",male,21,1.705304,100,0,34.34373999,0,Beginner,1,1,0.8
"1,510",female,19,1.61291,82,0,31.59487948,0,Beginner,0,1,0.4
"1,511",female,19,1.605469,82,0,31.82852475,0,Beginner,0,1,0.4
"1,512",male,19,1.80416,104,3,32.07589393,2,Intermediate,1,1,2.2
"1,513",male,20,1.785062,104,3,32.69702445,2,Intermediate,1,1,2.3
"1,514",male,30,1.755926,112,0,36.41901624,0,Beginner,1,1,1.7
"1,515",male,25,1.787802,115,3,36.01976272,2,Intermediate,1,1,2.8
"1,516",male,37,1.704877,108,3,37.1386715,2,Advanced,1,1,4
"1,517",male,33,1.695347,103,3,35.77018027,2,Advanced,1,1,3.6
"1,518",male,28,1.908608,129,3,35.36528776,2,Intermediate,1,1,3.1
"1,519",male,30,1.819296,122,1 to 2,36.90147958,1.5,Intermediate,1,1,2.9
"1,520",male,27,1.773259,118,1 to 2,37.57555046,1.5,Intermediate,1,1,2.6
"1,521",male,34,1.774647,120,1 to 2,38.15108789,1.5,Intermediate,1,1,3.3
"1,522",male,26,1.773664,116,0,36.92454317,0,Beginner,1,1,1.3
"1,523",male,28,1.793476,113,0,35.04524694,0,Beginner,1,1,1.5
"1,524",male,28,1.82559,121,1 to 2,36.26414818,1.5,Intermediate,1,1,2.7
"1,525",male,25,1.885543,121,1 to 2,34.1051456,1.5,Intermediate,1,1,2.4
"1,526",male,31,1.75,120,1 to 2,39.18367347,1.5,Intermediate,1,1,3
"1,527",male,31,1.87407,129,1 to 2,36.69201797,1.5,Intermediate,1,1,3
"1,528",male,25,1.755967,112,3,36.40638031,2,Intermediate,1,1,2.8
"1,529",male,25,1.757069,117,1 to 2,37.99389663,1.5,Intermediate,1,1,2.4
"1,530",male,41,1.75,117,0,38.07162482,0,Intermediate,1,1,2.8
"1,531",male,28,1.704028,102,0,35.00151982,0,Beginner,1,1,1.5
"1,532",male,23,1.849003,121,1 to 2,35.5137225,1.5,Intermediate,1,1,2.2
"1,533",male,23,1.841989,122,1 to 2,35.96454646,1.5,Intermediate,1,1,2.2
"1,534",male,24,1.613491,98,3,37.83227175,2,Intermediate,1,1,2.7
"1,535",male,20,1.647821,107,0,39.22564577,0,Beginner,1,1,0.7
"1,536",male,30,1.75834,112,0,36.22872412,0,Beginner,1,1,1.7
"1,537",male,25,1.758398,112,1 to 2,36.25172841,1.5,Intermediate,1,1,2.4
"1,538",male,31,1.670774,102,3,36.40577018,2,Intermediate,1,1,3.4
"1,539",male,29,1.665585,99,3,35.56438119,2,Intermediate,1,1,3.2
"1,540",male,31,1.914186,130,1 to 2,35.43905624,1.5,Intermediate,1,1,3
"1,541",male,30,1.899588,124,1 to 2,34.43854907,1.5,Intermediate,1,1,2.9
"1,542",male,32,1.75,118,0,38.56421127,0,Beginner,1,1,1.9
"1,543",male,37,1.75,119,1 to 2,38.99906776,1.5,Advanced,1,1,3.6
"1,544",male,22,1.773664,116,1 to 2,36.92454317,1.5,Intermediate,1,1,2.1
"1,545",male,24,1.792998,116,1 to 2,36.11456526,1.5,Intermediate,1,1,2.3
"1,546",male,24,1.82559,121,3,36.26414818,2,Intermediate,1,1,2.7
"1,547",male,25,1.827279,121,1 to 2,36.23777738,1.5,Intermediate,1,1,2.4
"1,548",male,32,1.775416,121,0,38.45201362,0,Beginner,1,1,1.9
"1,549",male,31,1.766975,118,1 to 2,37.91024,1.5,Intermediate,1,1,3
"1,550",male,23,1.754218,117,3,38.14560742,2,Intermediate,1,1,2.6
"1,551",male,23,1.754996,119,3,38.66465365,2,Intermediate,1,1,2.6
"1,552",male,41,1.748103,108,3,35.44271228,2,Advanced,1,1,4.4
"1,553",male,35,1.73325,104,3,34.50857116,2,Advanced,1,1,3.8
"1,554",male,22,1.84995,122,0,35.58599513,0,Beginner,1,1,0.9
"1,555",male,22,1.849601,122,0,35.7593019,0,Beginner,1,1,0.9
"1,556",male,24,1.606066,100,1 to 2,38.7531484,1.5,Intermediate,1,1,2.3
"1,557",male,20,1.611434,103,0,39.73302259,0,Beginner,1,1,0.7
"1,558",male,29,1.762887,114,0,36.65070418,0,Beginner,1,1,1.6
"1,559",male,27,1.755938,112,0,36.41780333,0,Beginner,1,1,1.4
"1,560",male,26,1.787052,115,1 to 2,36.14413448,1.5,Intermediate,1,1,2.5
"1,561",male,25,1.765258,114,3,36.68967917,2,Intermediate,1,1,2.8
"1,562",male,31,1.726279,111,1 to 2,37.15209905,1.5,Intermediate,1,1,3
"1,563",male,41,1.735851,110,1 to 2,36.46957089,1.5,Advanced,1,1,4
"1,564",male,34,1.699793,104,3,35.94012634,2,Advanced,1,1,3.7
"1,565",male,30,1.703202,103,0,35.51811668,0,Beginner,1,1,1.7
"1,566",male,31,1.906821,129,3,35.4394583,2,Intermediate,1,1,3.4
"1,567",male,29,1.910987,130,1 to 2,35.58057084,1.5,Intermediate,1,1,2.8
"1,568",male,31,1.784049,121,1 to 2,37.90467803,1.5,Intermediate,1,1,3
"1,569",male,31,1.783914,121,0,37.88069315,0,Beginner,1,1,1.8
"1,570",male,27,1.863883,120,1 to 2,34.60003616,1.5,Intermediate,1,1,2.6
"1,571",male,27,1.812259,118,1 to 2,36.01323894,1.5,Intermediate,1,1,2.6
"1,572",male,37,1.75015,118,1 to 2,38.59144608,1.5,Advanced,1,1,3.6
"1,573",male,29,1.815347,120,1 to 2,36.53476434,1.5,Intermediate,1,1,2.8
"1,574",male,26,1.767077,114,1 to 2,36.55113366,1.5,Intermediate,1,1,2.5
"1,575",male,25,1.762461,116,1 to 2,37.19305389,1.5,Intermediate,1,1,2.4
"1,576",male,30,1.779049,112,0,35.52542271,0,Beginner,1,1,1.7
"1,577",male,27,1.780731,113,0,35.62214409,0,Beginner,1,1,1.4
"1,578",male,26,1.872517,121,1 to 2,34.4801387,1.5,Intermediate,1,1,2.5
"1,579",male,28,1.801224,119,1 to 2,36.69402391,1.5,Intermediate,1,1,2.7
"1,580",male,23,1.876898,121,1 to 2,34.42707152,1.5,Intermediate,1,1,2.2
"1,581",male,24,1.77558,121,3,38.24975993,2,Intermediate,1,1,2.7
"1,582",male,32,1.76569,120,1 to 2,38.51699534,1.5,Intermediate,1,1,3.1
"1,583",male,30,1.759772,118,1 to 2,38.2273498,1.5,Intermediate,1,1,2.9
"1,584",male,31,1.823545,126,1 to 2,38.02974576,1.5,Intermediate,1,1,3
"1,585",male,31,1.868923,125,1 to 2,35.80555536,1.5,Intermediate,1,1,3
"1,586",male,25,1.77151,113,3,36.07335543,2,Intermediate,1,1,2.8
"1,587",male,26,1.77219,114,1 to 2,36.32922717,1.5,Intermediate,1,1,2.5
"1,588",male,25,1.858265,118,1 to 2,34.04850948,1.5,Intermediate,1,1,2.4
"1,589",male,25,1.830596,118,1 to 2,35.33908334,1.5,Intermediate,1,1,2.4
"1,590",male,39,1.765836,119,1 to 2,38.01363887,1.5,Advanced,1,1,3.8
"1,591",male,39,1.770278,117,1 to 2,37.42699877,1.5,Advanced,1,1,3.8
"1,592",male,26,1.673491,104,0,37.03035533,0,Beginner,1,1,1.3
"1,593",male,32,1.703346,103,3,35.39211347,2,Advanced,1,1,3.5
"1,594",male,23,1.842906,121,1 to 2,35.66894707,1.5,Intermediate,1,1,2.2
"1,595",male,24,1.779547,119,1 to 2,37.49542211,1.5,Intermediate,1,1,2.3
"1,596",male,24,1.873368,122,1 to 2,34.71416269,1.5,Intermediate,1,1,2.3
"1,597",male,23,1.755902,120,3,38.9275684,2,Intermediate,1,1,2.6
"1,598",male,24,1.617655,101,0,38.57423571,0,Beginner,1,1,1.1
"1,599",male,31,1.644517,100,3,36.97791775,2,Intermediate,1,1,3.4
"1,600",male,20,1.701284,105,0,36.13164675,0,Beginner,1,1,0.7
"1,601",male,25,1.65891,105,0,37.99035722,0,Beginner,1,1,1.2
"1,602",male,30,1.759324,112,0,36.18493907,0,Beginner,1,1,1.7
"1,603",male,30,1.758382,112,0,36.25617803,0,Beginner,1,1,1.7
"1,604",male,24,1.622297,100,3,37.98948794,2,Intermediate,1,1,2.7
"1,605",male,25,1.623278,98,3,37.0329388,2,Intermediate,1,1,2.8
"1,606",male,30,1.918859,130,1 to 2,35.30443286,1.5,Intermediate,1,1,2.9
"1,607",male,30,1.913252,129,1 to 2,35.30420526,1.5,Intermediate,1,1,2.9
"1,608",male,37,1.75,118,0,38.55471347,0,Intermediate,1,1,2.4
"1,609",male,39,1.75,119,0,38.86664588,0,Intermediate,1,1,2.6
"1,610",male,23,1.784994,114,1 to 2,35.68965954,1.5,Intermediate,1,1,2.2
"1,611",male,23,1.792533,116,3,36.15046863,2,Intermediate,1,1,2.6
"1,612",male,25,1.829757,121,3,36.13504245,2,Intermediate,1,1,2.8
"1,613",male,25,1.796415,121,3,37.49130709,2,Intermediate,1,1,2.8
"1,614",male,32,1.75,120,1 to 2,39.18367347,1.5,Intermediate,1,1,3.1
"1,615",male,32,1.762389,119,1 to 2,38.16746973,1.5,Intermediate,1,1,3.1
"1,616",male,23,1.825718,121,3,36.3720251,2,Intermediate,1,1,2.6
"1,617",male,23,1.839699,120,3,35.58334202,2,Intermediate,1,1,2.6
"1,618",male,41,1.749405,110,1 to 2,35.91299758,1.5,Advanced,1,1,4
"1,619",male,41,1.75,116,1 to 2,37.8145231,1.5,Advanced,1,1,4
"1,620",male,22,1.849998,122,0,35.68150359,0,Beginner,1,1,0.9
"1,621",male,22,1.84998,123,0,35.82543815,0,Beginner,1,1,0.9
"1,622",male,24,1.607939,101,0,38.91684047,0,Beginner,1,1,1.1
"1,623",male,24,1.603226,100,1 to 2,38.75198407,1.5,Intermediate,1,1,2.3
"1,624",male,30,1.770663,112,0,35.87312308,0,Beginner,1,1,1.7
"1,625",male,29,1.758038,112,0,36.36567636,0,Beginner,1,1,1.6
"1,626",male,25,1.786997,115,1 to 2,36.02018658,1.5,Intermediate,1,1,2.4
"1,627",male,25,1.771837,115,3,36.60121756,2,Intermediate,1,1,2.8
"1,628",male,40,1.722396,109,1 to 2,36.85945407,1.5,Advanced,1,1,3.9
"1,629",male,34,1.701387,107,3,36.97266028,2,Advanced,1,1,3.7
"1,630",male,33,1.697421,103,3,35.75463782,2,Advanced,1,1,3.6
"1,631",male,30,1.696365,103,1 to 2,35.72909578,1.5,Intermediate,1,1,2.9
"1,632",male,30,1.909198,130,3,35.57690385,2,Intermediate,1,1,3.3
"1,633",male,29,1.909105,130,1 to 2,35.63407384,1.5,Intermediate,1,1,2.8
"1,634",male,30,1.801368,121,1 to 2,37.31802573,1.5,Intermediate,1,1,2.9
"1,635",male,30,1.860292,124,1 to 2,35.75052471,1.5,Intermediate,1,1,2.9
"1,636",male,27,1.819535,118,1 to 2,35.74241604,1.5,Intermediate,1,1,2.6
"1,637",male,27,1.793174,118,1 to 2,36.7488958,1.5,Intermediate,1,1,2.6
"1,638",male,33,1.75015,118,1 to 2,38.62181475,1.5,Intermediate,1,1,3.2
"1,639",male,32,1.754956,120,1 to 2,38.99475955,1.5,Intermediate,1,1,3.1
"1,640",male,26,1.773115,115,1 to 2,36.60675236,1.5,Intermediate,1,1,2.5
"1,641",male,26,1.772731,116,1 to 2,36.85772326,1.5,Intermediate,1,1,2.5
"1,642",male,30,1.787933,113,0,35.20387014,0,Beginner,1,1,1.7
"1,643",male,27,1.785277,113,0,35.37283602,0,Beginner,1,1,1.4
"1,644",male,28,1.817572,121,1 to 2,36.57130742,1.5,Intermediate,1,1,2.7
"1,645",male,27,1.84342,120,1 to 2,35.43655518,1.5,Intermediate,1,1,2.6
"1,646",male,25,1.874519,121,1 to 2,34.50515903,1.5,Intermediate,1,1,2.4
"1,647",male,25,1.796332,121,3,37.46785259,2,Intermediate,1,1,2.8
"1,648",male,30,1.756221,119,1 to 2,38.62031929,1.5,Intermediate,1,1,2.9
"1,649",male,31,1.757132,119,1 to 2,38.40164338,1.5,Intermediate,1,1,3
"1,650",male,31,1.889104,129,1 to 2,36.19156615,1.5,Intermediate,1,1,3
"1,651",male,31,1.869323,128,1 to 2,36.48940053,1.5,Intermediate,1,1,3
"1,652",male,25,1.757154,112,1 to 2,36.33928257,1.5,Intermediate,1,1,2.4
"1,653",male,25,1.764484,113,3,36.36995288,2,Intermediate,1,1,2.8
"1,654",male,24,1.774775,117,1 to 2,37.27157144,1.5,Intermediate,1,1,2.3
"1,655",male,25,1.769933,118,1 to 2,37.57464866,1.5,Intermediate,1,1,2.4
"1,656",male,40,1.760175,118,0,37.97380326,0,Intermediate,1,1,2.7
"1,657",male,40,1.763029,117,1 to 2,37.6332998,1.5,Advanced,1,1,3.9
"1,658",male,27,1.679515,103,0,36.46975075,0,Beginner,1,1,1.4
"1,659",male,30,1.699354,100,1 to 2,34.68963455,1.5,Intermediate,1,1,2.9
"1,660",male,23,1.849307,122,1 to 2,35.57338952,1.5,Intermediate,1,1,2.2
"1,661",male,24,1.86741,122,1 to 2,34.89435918,1.5,Intermediate,1,1,2.3
"1,662",male,23,1.86714,122,1 to 2,34.94792936,1.5,Intermediate,1,1,2.2
"1,663",male,23,1.848553,121,1 to 2,35.53288125,1.5,Intermediate,1,1,2.2
"1,664",male,24,1.61981,99,3,37.55758996,2,Intermediate,1,1,2.7
"1,665",male,27,1.647807,100,1 to 2,36.6785998,1.5,Intermediate,1,1,2.6
"1,666",male,20,1.619128,104,0,39.78665187,0,Beginner,1,1,0.7
"1,667",male,23,1.64187,104,0,38.6796109,0,Beginner,1,1,1
"1,668",male,28,1.787379,112,0,35.11218556,0,Beginner,1,1,1.5
"1,669",male,30,1.758355,112,0,36.22700537,0,Beginner,1,1,1.7
"1,670",male,25,1.76414,113,1 to 2,36.33766518,1.5,Intermediate,1,1,2.4
"1,671",male,25,1.767186,112,1 to 2,35.93594609,1.5,Intermediate,1,1,2.4
"1,672",male,32,1.67782,102,3,36.24126445,2,Advanced,1,1,3.5
"1,673",male,31,1.668478,101,3,36.11728669,2,Intermediate,1,1,3.4
"1,674",male,28,1.685462,100,3,35.03968859,2,Intermediate,1,1,3.1
"1,675",male,28,1.694642,100,1 to 2,34.72001164,1.5,Intermediate,1,1,2.7
"1,676",male,31,1.886109,129,1 to 2,36.36060344,1.5,Intermediate,1,1,3
"1,677",male,31,1.915,130,1 to 2,35.43999291,1.5,Intermediate,1,1,3
"1,678",male,30,1.841908,124,1 to 2,36.57071267,1.5,Intermediate,1,1,2.9
"1,679",male,31,1.868127,123,1 to 2,35.29392457,1.5,Intermediate,1,1,3
"1,680",male,32,1.751688,119,0,38.8492004,0,Beginner,1,1,1.9
"1,681",male,31,1.755333,118,0,38.37401484,0,Beginner,1,1,1.8
"1,682",male,38,1.754217,118,1 to 2,38.31217962,1.5,Advanced,1,1,3.7
"1,683",male,38,1.76071,119,1 to 2,38.27887595,1.5,Advanced,1,1,3.7
"1,684",male,22,1.755938,116,3,37.7229829,2,Intermediate,1,1,2.5
"1,685",male,23,1.765137,117,1 to 2,37.44570494,1.5,Intermediate,1,1,2.2
"1,686",male,25,1.788239,115,1 to 2,36.08185788,1.5,Intermediate,1,1,2.4
"1,687",male,24,1.767121,116,1 to 2,37.19977341,1.5,Intermediate,1,1,2.3
"1,688",male,24,1.840039,121,3,35.73084855,2,Intermediate,1,1,2.7
"1,689",male,24,1.824901,121,3,36.27512033,2,Intermediate,1,1,2.7
"1,690",male,25,1.828391,121,3,36.19436793,2,Intermediate,1,1,2.8
"1,691",male,25,1.829529,121,1 to 2,36.14885143,1.5,Intermediate,1,1,2.4
"1,692",male,31,1.779325,121,0,38.14016205,0,Beginner,1,1,1.8
"1,693",male,31,1.781139,121,0,38.07602998,0,Beginner,1,1,1.8
"1,694",male,31,1.764166,119,0,38.35546761,0,Beginner,1,1,1.8
"1,695",male,31,1.754796,119,1 to 2,38.58201205,1.5,Intermediate,1,1,3
"1,696",male,25,1.756509,117,1 to 2,38.04097108,1.5,Intermediate,1,1,2.4
"1,697",male,24,1.756772,117,3,38.01591069,2,Intermediate,1,1,2.7
"1,698",male,23,1.754439,119,3,38.80410202,2,Intermediate,1,1,2.6
"1,699",male,23,1.755142,119,3,38.69242495,2,Intermediate,1,1,2.6
"1,700",male,40,1.706741,108,3,37.07995424,2,Advanced,1,1,4.3
"1,701",male,37,1.74285,106,3,35.03543269,2,Advanced,1,1,4
"1,702",male,34,1.6811,103,3,36.27727689,2,Advanced,1,1,3.7
"1,703",male,34,1.705682,103,1 to 2,35.42637619,1.5,Intermediate,1,1,3.3
"1,704",male,23,1.849507,122,1 to 2,35.53710814,1.5,Intermediate,1,1,2.2
"1,705",male,23,1.853373,122,0,35.44050598,0,Beginner,1,1,1
"1,706",male,23,1.84753,122,1 to 2,35.7601765,1.5,Intermediate,1,1,2.2
"1,707",male,22,1.87034,121,1 to 2,34.72048884,1.5,Intermediate,1,1,2.1
"1,708",male,24,1.607787,101,1 to 2,38.98810495,1.5,Intermediate,1,1,2.3
"1,709",male,24,1.603091,100,0,38.99349219,0,Beginner,1,1,1.1
"1,710",male,20,1.620109,103,0,39.39164837,0,Beginner,1,1,0.7
"1,711",male,23,1.610647,101,1 to 2,38.79534619,1.5,Intermediate,1,1,2.2
"1,712",male,29,1.758618,114,0,36.69938281,0,Beginner,1,1,1.6
"1,713",male,30,1.763259,113,0,36.41454392,0,Beginner,1,1,1.7
"1,714",male,27,1.764138,112,0,36.09145645,0,Beginner,1,1,1.4
"1,715",male,25,1.75596,112,1 to 2,36.41361162,1.5,Intermediate,1,1,2.4
"1,716",male,26,1.783381,115,1 to 2,36.26758984,1.5,Intermediate,1,1,2.5
"1,717",male,26,1.786532,115,1 to 2,35.88520239,1.5,Intermediate,1,1,2.5
"1,718",male,26,1.766626,114,3,36.58708358,2,Intermediate,1,1,2.9
"1,719",male,26,1.765464,114,1 to 2,36.62155605,1.5,Intermediate,1,1,2.5
"1,720",male,30,1.75853,112,0,36.09961869,0,Beginner,1,1,1.7
"1,721",male,30,1.758539,112,0,36.20109369,0,Beginner,1,1,1.7
"1,722",male,41,1.748015,110,1 to 2,35.92103047,1.5,Advanced,1,1,4
"1,723",male,41,1.744974,111,1 to 2,36.50971367,1.5,Advanced,1,1,4
"1,724",male,30,1.701566,104,3,35.83137217,2,Intermediate,1,1,3.3
"1,725",male,33,1.696412,103,3,35.87805421,2,Advanced,1,1,3.6
"1,726",male,31,1.680489,102,1 to 2,36.12003922,1.5,Intermediate,1,1,3
"1,727",male,30,1.703317,103,0,35.36089579,0,Beginner,1,1,1.7
"1,728",male,31,1.877732,127,1 to 2,36.06517308,1.5,Intermediate,1,1,3
"1,729",male,31,1.909639,129,1 to 2,35.37785701,1.5,Intermediate,1,1,3
"1,730",male,30,1.909188,129,3,35.44431601,2,Intermediate,1,1,3.3
"1,731",male,31,1.910672,129,1 to 2,35.39974766,1.5,Intermediate,1,1,3
"1,732",male,31,1.779136,121,1 to 2,38.10065114,1.5,Intermediate,1,1,3
"1,733",male,32,1.767485,120,1 to 2,38.46284409,1.5,Intermediate,1,1,3.1
"1,734",male,31,1.783953,121,1 to 2,37.89913721,1.5,Intermediate,1,1,3
"1,735",male,31,1.76714,120,1 to 2,38.5375391,1.5,Intermediate,1,1,3
"1,736",male,27,1.816197,120,1 to 2,36.26502031,1.5,Intermediate,1,1,2.6
"1,737",male,27,1.839941,120,1 to 2,35.43370281,1.5,Intermediate,1,1,2.6
"1,738",male,26,1.84842,118,1 to 2,34.42889478,1.5,Intermediate,1,1,2.5
"1,739",male,26,1.830317,118,1 to 2,35.15071334,1.5,Intermediate,1,1,2.5
"1,740",male,38,1.750085,118,0,38.56415049,0,Intermediate,1,1,2.5
"1,741",male,38,1.763582,118,1 to 2,37.89491877,1.5,Advanced,1,1,3.7
"1,742",male,28,1.816547,121,1 to 2,36.57723076,1.5,Intermediate,1,1,2.7
